date,province,rainfall_mm,water_level_m,temperature_c,humidity_percent,is_flood
2020-01-01,Nan,14.34,5.88,29,91,0
2020-01-01,Pathum Thani,11.12,6.09,29,88,0
2020-01-01,Sukhothai,2.62,4.17,30,79,0
2020-01-01,Nan,17.14,4.76,31,60,0
2020-01-01,Nakhon Sawan,3.08,5.97,27,79,0
2020-01-01,Chiang Mai,0.77,4.56,27,90,0
2020-01-01,Nakhon Ratchasima,0.7,6.15,31,69,0
2020-01-01,Songkhla,6.53,6.78,29,75,0
2020-01-01,Nakhon Si Thammarat,3.95,6.22,37,77,0
2020-01-01,Surat Thani,4.46,4.04,29,81,0
2020-01-01,Nakhon Ratchasima,6.99,5.45,33,82,0
2020-01-01,Surat Thani,4.61,5.78,31,88,0
2020-01-01,Nan,18.9,6.67,25,81,0
2020-01-01,Ayutthaya,8.6,5.43,29,61,0
2020-01-01,Ayutthaya,8.38,5.45,35,78,0
2020-01-01,Khon Kaen,2.23,4.92,34,89,0
2020-01-01,Surat Thani,5.24,6.6,34,83,0
2020-01-01,Surat Thani,18.55,5.38,27,62,0
2020-01-01,Chiang Mai,10.38,6.29,30,76,0
2020-01-01,Pathum Thani,6.17,6.38,32,61,0
2020-01-01,Pathum Thani,4.07,7.15,30,76,0
2020-01-01,Pathum Thani,9.37,5.19,26,88,0
2020-01-01,Pathum Thani,19.23,4.95,36,92,0
2020-01-01,Nakhon Ratchasima,3.1,1.69,27,88,0
2020-01-01,Nakhon Ratchasima,14.01,5.09,36,90,0
2020-01-01,Nakhon Ratchasima,11.44,6.52,25,83,0
2020-01-01,Chiang Mai,17.56,5.26,27,92,0
2020-01-01,Chiang Mai,8.89,3.37,33,94,0
2020-01-01,Sukhothai,7.33,5.59,31,75,0
2020-01-01,Bangkok,2.61,4.65,25,61,0
2020-01-01,Surat Thani,13.07,5.01,33,86,0
2020-01-01,Khon Kaen,10.48,4.64,33,69,0
2020-01-01,Chiang Mai,8.45,4.74,33,62,0
2020-01-01,Ayutthaya,7.12,4.76,26,77,0
2020-01-01,Nan,17.26,7.2,28,66,0
2020-01-01,Nan,3.25,5.39,27,87,0
2020-01-01,Phrae,0.64,5.9,37,63,0
2020-01-01,Nan,4.39,3.53,30,64,0
2020-01-01,Sukhothai,6.39,5.17,27,64,0
2020-01-01,Sukhothai,8.21,4.71,36,62,0
2020-01-01,Sukhothai,8.43,5.36,27,88,0
2020-01-01,Khon Kaen,4.08,5.5,25,63,0
2020-01-01,Bangkok,3.81,3.96,33,89,0
2020-01-01,Surat Thani,14.73,5.29,29,91,0
2020-01-01,Ayutthaya,8.9,5.59,27,64,0
2020-01-01,Nakhon Ratchasima,15.32,3.53,27,76,0
2020-01-01,Khon Kaen,3.67,5.63,28,66,0
2020-01-01,Nan,15.18,6.38,34,73,0
2020-01-01,Phrae,5.28,5.71,30,79,0
2020-01-01,Ubon Ratchathani,11.56,5.17,28,81,0
2020-01-01,Songkhla,9.7,5.34,31,77,0
2020-01-01,Surat Thani,0.66,4.66,33,92,0
2020-01-01,Ubon Ratchathani,14.19,5.86,35,87,0
2020-01-01,Bangkok,17.15,5.86,35,71,0
2020-01-01,Nakhon Si Thammarat,3.59,4.25,28,78,0
2020-01-01,Khon Kaen,15.31,2.89,34,90,0
2020-01-01,Songkhla,4.51,3.34,33,62,0
2020-01-01,Songkhla,5.85,4.42,26,89,0
2020-01-01,Chiang Rai,3.2,4.44,26,81,0
2020-01-01,Sukhothai,0.33,3.69,25,90,0
2020-01-01,Nakhon Sawan,9.95,5.01,26,82,0
2020-01-01,Chiang Mai,2.58,7.67,27,76,0
2020-01-01,Chiang Rai,17.85,7.03,33,78,0
2020-01-01,Ayutthaya,13.29,5.07,33,90,0
2020-01-01,Surat Thani,12.62,6.97,34,76,0
2020-01-01,Sukhothai,18.16,5.84,29,75,0
2020-01-02,Nakhon Si Thammarat,8.09,5.52,31,77,0
2020-01-02,Nakhon Sawan,2.48,7.92,25,69,0
2020-01-02,Ayutthaya,13.6,6.35,33,89,0
2020-01-02,Sukhothai,3.96,5.4,29,85,0
2020-01-02,Nakhon Si Thammarat,1.96,3.94,28,93,0
2020-01-02,Nakhon Si Thammarat,13.5,6.94,36,81,0
2020-01-02,Sukhothai,2.68,4.75,34,94,0
2020-01-02,Songkhla,10.61,5.04,30,85,0
2020-01-02,Chiang Mai,7.85,4.14,36,74,0
2020-01-02,Nakhon Ratchasima,16.96,4.93,33,77,0
2020-01-02,Phrae,4.21,4.14,30,63,0
2020-01-02,Chiang Mai,13.74,5.72,26,79,0
2020-01-02,Nan,3.26,6.36,37,70,0
2020-01-02,Nakhon Sawan,0.1,3.08,30,77,0
2020-01-02,Songkhla,0.84,4.64,32,73,0
2020-01-02,Phrae,7.79,6.66,30,85,0
2020-01-02,Ubon Ratchathani,9.41,6.43,25,83,0
2020-01-02,Bangkok,2.91,3.7,33,93,0
2020-01-02,Khon Kaen,13.51,5.71,28,84,0
2020-01-02,Nakhon Si Thammarat,19.72,8.18,25,76,0
2020-01-02,Nan,14.79,5.84,25,63,0
2020-01-02,Surat Thani,1.48,3.99,36,81,0
2020-01-02,Khon Kaen,12.26,6.15,30,65,0
2020-01-02,Ubon Ratchathani,0.93,5.62,25,65,0
2020-01-02,Nakhon Sawan,0.05,3.34,34,69,0
2020-01-02,Chiang Rai,2.64,4.0,25,83,0
2020-01-02,Bangkok,3.21,4.8,26,77,0
2020-01-02,Pathum Thani,7.97,5.52,31,85,0
2020-01-02,Nakhon Sawan,15.83,6.66,36,65,0
2020-01-02,Surat Thani,11.16,5.09,34,82,0
2020-01-02,Sukhothai,4.38,4.83,33,66,0
2020-01-02,Nan,9.65,6.24,30,77,0
2020-01-02,Surat Thani,3.25,5.47,36,79,0
2020-01-02,Songkhla,17.08,6.57,33,70,0
2020-01-02,Songkhla,19.67,5.81,27,68,0
2020-01-02,Ubon Ratchathani,5.31,5.2,37,89,0
2020-01-02,Nan,17.75,5.24,33,76,0
2020-01-02,Phrae,4.91,5.01,36,87,0
2020-01-02,Phrae,15.11,8.09,37,81,0
2020-01-02,Chiang Rai,0.89,6.79,32,93,0
2020-01-02,Chiang Rai,7.63,4.47,32,88,0
2020-01-02,Chiang Rai,5.95,5.48,32,88,0
2020-01-02,Pathum Thani,13.88,5.71,27,73,0
2020-01-02,Khon Kaen,10.9,7.01,35,82,0
2020-01-02,Khon Kaen,14.88,3.87,30,93,0
2020-01-02,Khon Kaen,8.36,6.11,30,93,0
2020-01-02,Chiang Mai,1.11,5.06,27,89,0
2020-01-02,Nan,13.88,6.08,26,84,0
2020-01-02,Nakhon Ratchasima,17.07,5.67,25,89,0
2020-01-02,Nan,2.95,6.1,34,69,0
2020-01-02,Nan,18.95,6.48,33,71,0
2020-01-02,Nan,13.44,4.75,31,86,0
2020-01-02,Phrae,0.2,5.19,36,94,0
2020-01-02,Bangkok,18.6,5.91,36,82,0
2020-01-02,Chiang Mai,7.38,5.61,29,79,0
2020-01-02,Chiang Rai,13.37,5.59,32,86,0
2020-01-02,Nakhon Ratchasima,13.5,3.71,33,61,0
2020-01-02,Chiang Rai,10.23,5.6,30,83,0
2020-01-02,Pathum Thani,6.67,5.25,32,75,0
2020-01-02,Sukhothai,15.05,5.69,37,63,0
2020-01-02,Phrae,0.51,6.19,36,88,0
2020-01-02,Chiang Rai,14.84,6.28,27,63,0
2020-01-02,Chiang Mai,2.66,4.73,28,64,0
2020-01-02,Songkhla,18.4,5.73,30,89,0
2020-01-02,Surat Thani,7.42,5.62,32,88,0
2020-01-02,Surat Thani,17.12,5.36,34,60,0
2020-01-02,Songkhla,4.52,4.99,35,89,0
2020-01-02,Songkhla,10.37,6.56,26,70,0
2020-01-02,Phrae,13.8,7.62,31,82,0
2020-01-02,Bangkok,6.02,5.51,32,76,0
2020-01-02,Sukhothai,7.68,6.11,29,61,0
2020-01-02,Ayutthaya,19.48,7.41,31,73,0
2020-01-02,Nakhon Si Thammarat,4.59,7.59,32,61,0
2020-01-02,Sukhothai,16.43,3.9,35,67,0
2020-01-02,Chiang Mai,1.97,4.89,27,69,0
2020-01-02,Nakhon Sawan,2.06,7.89,33,92,0
2020-01-02,Nakhon Ratchasima,6.64,6.34,31,79,0
2020-01-02,Khon Kaen,1.79,7.1,25,73,0
2020-01-02,Songkhla,18.72,6.69,36,94,0
2020-01-02,Bangkok,5.2,6.5,36,65,0
2020-01-02,Songkhla,19.46,6.58,27,89,0
2020-01-02,Phrae,10.72,5.48,26,67,0
2020-01-02,Surat Thani,10.02,7.38,37,85,0
2020-01-02,Nakhon Sawan,9.13,4.08,34,66,0
2020-01-02,Nakhon Si Thammarat,13.2,6.73,28,84,0
2020-01-02,Khon Kaen,16.29,5.56,26,64,0
2020-01-02,Khon Kaen,2.72,4.99,25,62,0
2020-01-02,Bangkok,12.01,5.17,31,80,0
2020-01-02,Ayutthaya,8.17,5.71,31,86,0
2020-01-02,Ubon Ratchathani,7.9,6.73,37,88,0
2020-01-02,Ayutthaya,10.58,5.37,32,80,0
2020-01-02,Nakhon Si Thammarat,8.52,6.35,33,80,0
2020-01-02,Chiang Mai,17.28,7.35,28,75,0
2020-01-02,Chiang Mai,8.91,4.25,34,70,0
2020-01-02,Chiang Rai,13.43,5.3,26,80,0
2020-01-02,Khon Kaen,14.32,5.46,29,75,0
2020-01-02,Songkhla,7.43,6.2,27,71,0
2020-01-02,Surat Thani,14.94,3.94,28,72,0
2020-01-02,Ubon Ratchathani,11.15,4.06,36,68,0
2020-01-02,Chiang Rai,13.97,4.18,30,64,0
2020-01-02,Sukhothai,9.89,3.7,27,91,0
2020-01-02,Songkhla,18.6,5.21,37,67,0
2020-01-02,Bangkok,8.62,6.06,37,64,0
2020-01-02,Sukhothai,7.68,4.98,29,89,0
2020-01-02,Sukhothai,4.54,5.1,33,75,0
2020-01-02,Nan,10.3,4.53,30,73,0
2020-01-02,Nakhon Sawan,11.95,6.55,33,69,0
2020-01-02,Nakhon Si Thammarat,19.99,5.68,29,81,0
2020-01-02,Nakhon Sawan,2.05,4.72,37,83,0
2020-01-02,Chiang Rai,4.63,6.64,36,93,0
2020-01-02,Chiang Rai,6.17,3.8,33,86,0
2020-01-02,Nan,17.78,5.55,32,82,0
2020-01-02,Nan,16.13,5.67,26,84,0
2020-01-02,Chiang Mai,3.57,3.82,27,86,0
2020-01-02,Chiang Rai,0.09,5.0,35,86,0
2020-01-02,Surat Thani,1.89,6.13,29,76,0
2020-01-02,Surat Thani,16.78,5.79,34,82,0
2020-01-02,Surat Thani,6.04,7.56,31,68,0
2020-01-02,Nakhon Ratchasima,9.32,5.46,37,61,0
2020-01-02,Ayutthaya,7.59,5.72,33,63,0
2020-01-02,Ubon Ratchathani,15.33,6.76,29,90,0
2020-01-02,Pathum Thani,12.65,5.62,36,69,0
2020-01-02,Chiang Rai,3.84,5.25,36,85,0
2020-01-02,Phrae,1.82,5.65,30,90,0
2020-01-02,Chiang Mai,2.25,6.71,32,85,0
2020-01-02,Songkhla,7.06,4.63,32,83,0
2020-01-02,Sukhothai,1.71,4.76,36,70,0
2020-01-02,Nan,8.61,5.65,31,94,0
2020-01-02,Pathum Thani,16.35,4.63,35,77,0
2020-01-02,Nan,4.21,5.53,27,88,0
2020-01-02,Khon Kaen,14.16,5.24,28,75,0
2020-01-02,Surat Thani,11.92,6.7,27,86,0
2020-01-02,Chiang Rai,19.73,6.04,35,87,0
2020-01-02,Nan,16.78,4.07,27,69,0
2020-01-02,Surat Thani,1.68,5.52,33,60,0
2020-01-02,Bangkok,7.99,6.64,36,88,0
2020-01-02,Chiang Rai,8.29,5.66,33,66,0
2020-01-02,Pathum Thani,19.72,6.27,36,71,0
2020-01-02,Nakhon Sawan,8.65,4.78,34,72,0
2020-01-02,Pathum Thani,12.07,5.93,29,69,0
2020-01-02,Songkhla,18.25,5.33,27,74,0
2020-01-02,Sukhothai,0.68,3.24,32,94,0
2020-01-02,Pathum Thani,16.73,7.46,28,80,0
2020-01-02,Surat Thani,4.56,4.08,28,77,0
2020-01-02,Nakhon Si Thammarat,17.13,4.81,27,88,0
2020-01-02,Ayutthaya,16.84,5.92,29,86,0
2020-01-02,Songkhla,4.88,7.26,34,77,0
2020-01-02,Phrae,7.36,7.91,37,85,0
2020-01-02,Bangkok,3.63,4.7,28,84,0
2020-01-02,Sukhothai,11.15,5.95,26,87,0
2020-01-02,Songkhla,19.07,4.97,37,81,0
2020-01-02,Songkhla,12.19,5.76,25,80,0
2020-01-02,Nan,7.19,5.72,37,68,0
2020-01-02,Chiang Rai,15.04,5.82,26,62,0
2020-01-02,Chiang Rai,6.56,4.96,25,92,0
2020-01-02,Nan,17.72,5.85,27,85,0
2020-01-02,Bangkok,6.59,6.82,34,68,0
2020-01-02,Pathum Thani,15.73,6.53,28,62,0
2020-01-02,Nakhon Sawan,5.0,4.7,32,66,0
2020-01-02,Ubon Ratchathani,4.2,5.22,25,80,0
2020-01-02,Nakhon Si Thammarat,15.97,6.79,34,86,0
2020-01-02,Sukhothai,7.42,5.69,37,75,0
2020-01-02,Nakhon Sawan,9.57,4.43,25,69,0
2020-01-02,Phrae,12.81,4.04,37,73,0
2020-01-02,Nakhon Sawan,11.06,5.21,35,73,0
2020-01-02,Chiang Mai,12.95,4.14,33,77,0
2020-01-02,Nan,15.94,6.44,28,88,0
2020-01-02,Surat Thani,6.34,6.54,33,74,0
2020-01-02,Ubon Ratchathani,11.89,6.23,37,89,0
2020-01-02,Phrae,3.94,4.25,30,71,0
2020-01-02,Pathum Thani,7.27,5.67,30,85,0
2020-01-02,Nakhon Sawan,7.58,7.13,36,78,0
2020-01-02,Chiang Mai,17.25,5.73,36,70,0
2020-01-02,Pathum Thani,17.71,6.77,31,70,0
2020-01-02,Ayutthaya,10.44,4.97,33,93,0
2020-01-02,Phrae,8.13,6.01,31,74,0
2020-01-02,Songkhla,1.38,2.95,28,74,0
2020-01-02,Songkhla,16.22,7.12,30,71,0
2020-01-02,Phrae,2.43,3.33,37,69,0
2020-01-02,Surat Thani,8.97,5.64,33,87,0
2020-01-02,Nakhon Sawan,19.4,6.06,28,75,0
2020-01-02,Songkhla,3.17,4.36,27,69,0
2020-01-02,Ayutthaya,10.12,5.93,25,86,0
2020-01-02,Pathum Thani,3.62,5.44,30,94,0
2020-01-02,Khon Kaen,8.61,5.97,32,86,0
2020-01-02,Nan,14.81,6.24,33,69,0
2020-01-02,Chiang Mai,3.1,5.9,35,76,0
2020-01-02,Songkhla,19.49,4.32,34,92,0
2020-01-02,Ubon Ratchathani,5.24,5.2,32,94,0
2020-01-02,Bangkok,1.4,4.53,28,74,0
2020-01-02,Chiang Mai,4.09,4.9,25,70,0
2020-01-02,Phrae,10.1,3.64,31,66,0
2020-01-02,Chiang Rai,8.66,6.11,31,67,0
2020-01-02,Nakhon Ratchasima,6.02,5.44,28,80,0
2020-01-02,Nakhon Sawan,16.32,6.31,33,90,0
2020-01-02,Chiang Mai,7.63,5.41,37,85,0
2020-01-02,Ayutthaya,5.53,5.42,26,93,0
2020-01-02,Pathum Thani,3.78,6.82,30,72,0
2020-01-02,Ayutthaya,13.82,6.27,28,65,0
2020-01-02,Bangkok,11.49,3.14,34,78,0
2020-01-02,Sukhothai,19.56,5.5,33,79,0
2020-01-02,Ayutthaya,15.86,6.5,36,84,0
2020-01-02,Nakhon Ratchasima,8.66,4.74,35,65,0
2020-01-02,Ubon Ratchathani,3.31,5.37,26,69,0
2020-01-02,Nakhon Ratchasima,8.31,4.9,26,63,0
2020-01-02,Chiang Mai,16.19,4.54,27,61,0
2020-01-02,Sukhothai,7.52,6.51,25,72,0
2020-01-02,Khon Kaen,10.55,4.45,32,61,0
2020-01-02,Pathum Thani,13.55,5.88,33,90,0
2020-01-02,Bangkok,6.06,6.4,30,74,0
2020-01-02,Chiang Rai,12.62,5.02,29,93,0
2020-01-02,Surat Thani,5.75,4.43,27,70,0
2020-01-02,Songkhla,16.7,6.73,36,77,0
2020-01-02,Songkhla,18.14,6.94,35,75,0
2020-01-02,Nakhon Sawan,10.78,5.59,32,87,0
2020-01-02,Chiang Mai,11.29,4.94,25,73,0
2020-01-02,Chiang Rai,18.23,5.13,33,76,0
2020-01-02,Songkhla,14.54,5.17,36,69,0
2020-01-02,Ubon Ratchathani,11.85,5.11,28,71,0
2020-01-02,Nan,4.26,5.45,37,76,0
2020-01-02,Nakhon Si Thammarat,4.89,5.86,34,61,0
2020-01-02,Nakhon Sawan,4.77,5.92,28,94,0
2020-01-02,Nakhon Ratchasima,8.23,4.64,27,68,0
2020-01-02,Nakhon Sawan,15.56,5.16,25,60,0
2020-01-02,Ubon Ratchathani,6.26,4.48,30,87,0
2020-01-02,Songkhla,4.3,6.36,36,86,0
2020-01-02,Ayutthaya,18.77,4.84,25,61,0
2020-01-02,Pathum Thani,16.93,4.0,35,73,0
2020-01-02,Khon Kaen,19.66,5.08,26,69,0
2020-01-02,Bangkok,2.57,4.33,34,73,0
2020-01-02,Songkhla,8.76,5.36,37,74,0
2020-01-02,Pathum Thani,6.0,4.81,27,90,0
2020-01-02,Nakhon Ratchasima,19.75,5.21,26,83,0
2020-01-02,Khon Kaen,5.51,6.31,35,73,0
2020-01-02,Sukhothai,4.11,5.01,33,67,0
2020-01-02,Ubon Ratchathani,17.64,5.94,27,60,0
2020-01-02,Chiang Mai,1.26,4.86,36,69,0
2020-01-02,Ubon Ratchathani,9.29,5.06,37,86,0
2020-01-02,Nakhon Ratchasima,3.74,5.84,30,74,0
2020-01-02,Ayutthaya,18.09,5.59,28,62,0
2020-01-02,Nakhon Ratchasima,16.59,6.94,28,62,0
2020-01-02,Nakhon Sawan,2.05,4.99,35,84,0
2020-01-02,Chiang Rai,8.89,5.76,26,80,0
2020-01-02,Songkhla,6.44,5.02,34,82,0
2020-01-02,Nakhon Ratchasima,0.21,4.31,27,68,0
2020-01-02,Nan,1.46,3.58,26,90,0
2020-01-02,Khon Kaen,12.31,4.98,35,81,0
2020-01-02,Ubon Ratchathani,7.28,5.32,25,92,0
2020-01-02,Ayutthaya,9.36,5.75,34,82,0
2020-01-02,Nakhon Sawan,0.24,5.97,33,92,0
2020-01-02,Phrae,16.54,6.06,31,65,0
2020-01-02,Chiang Rai,2.12,6.13,36,86,0
2020-01-02,Chiang Rai,2.82,5.32,36,83,0
2020-01-02,Pathum Thani,4.51,4.45,30,92,0
2020-01-02,Surat Thani,13.98,6.05,32,89,0
2020-01-02,Ayutthaya,2.45,4.23,33,69,0
2020-01-02,Chiang Mai,7.56,4.89,33,91,0
2020-01-02,Bangkok,1.99,4.48,36,80,0
2020-01-02,Ayutthaya,19.41,6.35,25,76,0
2020-01-02,Phrae,18.56,6.35,25,60,0
2020-01-02,Songkhla,18.33,5.69,25,61,0
2020-01-02,Surat Thani,2.56,4.77,26,79,0
2020-01-02,Surat Thani,18.78,6.53,31,65,0
2020-01-02,Sukhothai,1.23,4.02,27,61,0
2020-01-02,Nakhon Ratchasima,8.46,4.39,25,67,0
2020-01-02,Bangkok,0.03,6.17,34,60,0
2020-01-02,Nakhon Si Thammarat,14.7,5.21,35,91,0
2020-01-02,Ubon Ratchathani,13.15,6.5,28,87,0
2020-01-02,Nakhon Sawan,15.88,4.61,34,70,0
2020-01-02,Songkhla,7.94,5.41,35,90,0
2020-01-02,Nakhon Ratchasima,5.93,5.79,32,69,0
2020-01-02,Chiang Mai,8.67,4.97,25,83,0
2020-01-02,Chiang Mai,13.3,5.6,32,68,0
2020-01-02,Bangkok,16.06,6.35,26,75,0
2020-01-02,Sukhothai,10.59,5.74,35,86,0
2020-01-02,Songkhla,18.95,7.81,36,64,0
2020-01-02,Songkhla,2.37,4.91,28,77,0
2020-01-02,Surat Thani,0.52,4.56,34,82,0
2020-01-02,Ubon Ratchathani,0.02,5.56,32,75,0
2020-01-02,Sukhothai,10.17,4.94,25,94,0
2020-01-02,Ubon Ratchathani,1.46,6.19,31,72,0
2020-01-02,Pathum Thani,9.23,4.93,31,84,0
2020-01-02,Nakhon Ratchasima,17.46,3.31,30,83,0
2020-01-02,Chiang Rai,9.75,6.82,31,90,0
2020-01-02,Pathum Thani,7.08,3.65,28,76,0
2020-01-02,Nakhon Ratchasima,10.26,4.69,34,79,0
2020-01-02,Bangkok,4.74,5.36,30,86,0
2020-01-02,Phrae,9.11,6.79,28,60,0
2020-01-02,Surat Thani,7.31,6.26,30,94,0
2020-01-02,Songkhla,5.64,6.46,28,73,0
2020-01-02,Nan,7.43,5.69,25,90,0
2020-01-02,Khon Kaen,2.66,5.62,31,63,0
2020-01-02,Khon Kaen,5.49,7.22,31,71,0
2020-01-02,Ayutthaya,9.12,6.06,28,84,0
2020-01-02,Ubon Ratchathani,7.64,3.82,35,68,0
2020-01-02,Nakhon Ratchasima,13.33,6.6,29,73,0
2020-01-02,Bangkok,15.71,4.57,31,93,0
2020-01-02,Nakhon Sawan,8.23,6.37,31,78,0
2020-01-02,Chiang Rai,11.01,5.34,33,66,0
2020-01-02,Ayutthaya,16.64,7.0,26,85,0
2020-01-02,Sukhothai,6.25,3.72,37,62,0
2020-01-02,Sukhothai,14.8,4.8,26,86,0
2020-01-02,Nakhon Sawan,17.47,5.34,36,80,0
2020-01-02,Nan,18.38,7.13,34,89,0
2020-01-02,Khon Kaen,3.33,4.03,26,70,0
2020-01-02,Chiang Mai,6.46,5.87,25,73,0
2020-01-02,Nan,19.34,4.6,36,82,0
2020-01-02,Nakhon Si Thammarat,12.01,5.45,31,63,0
2020-01-02,Ubon Ratchathani,2.03,4.62,25,84,0
2020-01-02,Khon Kaen,15.67,5.16,37,79,0
2020-01-02,Ayutthaya,15.67,4.74,31,88,0
2020-01-02,Sukhothai,8.57,7.99,26,94,0
2020-01-02,Nakhon Sawan,0.83,4.32,28,74,0
2020-01-02,Sukhothai,18.03,4.32,26,62,0
2020-01-02,Khon Kaen,15.93,5.93,26,64,0
2020-01-02,Phrae,6.36,6.4,30,84,0
2020-01-02,Phrae,2.82,6.42,30,81,0
2020-01-02,Nan,3.73,4.88,37,62,0
2020-01-02,Bangkok,6.08,5.84,32,90,0
2020-01-02,Nan,11.62,5.27,27,64,0
2020-01-02,Nakhon Si Thammarat,9.46,3.18,28,85,0
2020-01-02,Surat Thani,15.76,5.43,31,81,0
2020-01-02,Chiang Mai,1.41,4.76,25,63,0
2020-01-02,Ayutthaya,7.83,4.71,31,79,0
2020-01-02,Khon Kaen,5.95,6.21,30,89,0
2020-01-02,Nakhon Ratchasima,18.34,5.73,29,78,0
2020-01-02,Songkhla,2.79,5.19,37,75,0
2020-01-02,Nan,3.31,3.93,27,65,0
2020-01-02,Ubon Ratchathani,5.9,5.56,31,73,0
2020-01-02,Bangkok,13.33,4.01,33,93,0
2020-01-02,Ayutthaya,11.7,3.14,31,89,0
2020-01-02,Phrae,18.79,6.81,30,72,0
2020-01-02,Sukhothai,2.78,5.28,28,64,0
2020-01-02,Bangkok,5.94,6.09,27,83,0
2020-01-02,Bangkok,11.01,5.52,26,61,0
2020-01-02,Chiang Rai,0.68,5.18,25,67,0
2020-01-02,Surat Thani,13.8,7.35,30,70,0
2020-01-02,Nan,8.9,3.7,33,67,0
2020-01-02,Nakhon Ratchasima,6.53,5.36,27,61,0
2020-01-02,Sukhothai,16.33,7.14,31,74,0
2020-01-02,Ubon Ratchathani,5.66,5.33,33,61,0
2020-01-02,Songkhla,0.19,4.65,26,82,0
2020-01-02,Nakhon Si Thammarat,6.89,3.59,28,84,0
2020-01-02,Bangkok,9.21,6.67,37,63,0
2020-01-02,Surat Thani,4.62,4.31,33,69,0
2020-01-02,Nakhon Si Thammarat,6.68,5.76,31,82,0
2020-01-02,Nakhon Sawan,8.16,5.88,31,73,0
2020-01-02,Sukhothai,3.87,6.71,31,79,0
2020-01-02,Bangkok,7.34,5.76,31,93,0
2020-01-02,Nan,8.96,4.24,32,71,0
2020-01-02,Ayutthaya,17.14,4.83,37,64,0
2020-01-02,Nakhon Ratchasima,12.6,3.67,25,91,0
2020-01-02,Sukhothai,10.45,5.48,34,82,0
2020-01-02,Chiang Mai,12.8,7.31,25,78,0
2020-01-02,Nakhon Ratchasima,4.36,3.39,27,70,0
2020-01-02,Surat Thani,3.24,5.22,27,75,0
2020-01-02,Nan,18.73,5.32,26,70,0
2020-01-02,Chiang Mai,5.79,6.5,37,94,0
2020-01-02,Ubon Ratchathani,10.43,6.05,32,69,0
2020-01-02,Phrae,5.75,7.51,29,90,0
2020-01-02,Ayutthaya,3.4,6.18,27,92,0
2020-01-02,Nakhon Ratchasima,15.22,4.82,31,81,0
2020-01-02,Ayutthaya,2.1,5.1,33,71,0
2020-01-02,Ayutthaya,15.08,6.58,31,71,0
2020-01-02,Ayutthaya,0.42,4.48,34,68,0
2020-01-02,Chiang Mai,10.29,3.96,32,68,0
2020-01-02,Nan,18.64,4.89,36,73,0
2020-01-02,Nan,16.15,7.62,30,73,0
2020-01-02,Nakhon Sawan,7.96,4.76,31,72,0
2020-01-02,Songkhla,18.3,9.3,29,88,1
2020-01-02,Chiang Rai,10.14,4.13,35,67,0
2020-01-02,Nan,7.45,6.41,26,80,0
2020-01-02,Phrae,1.91,4.94,36,77,0
2020-01-02,Bangkok,9.61,6.29,35,94,0
2020-01-02,Songkhla,3.71,3.92,32,64,0
2020-01-02,Phrae,6.77,5.55,34,71,0
2020-01-02,Sukhothai,3.4,5.75,29,79,0
2020-01-02,Sukhothai,1.7,6.96,35,84,0
2020-01-02,Nakhon Ratchasima,18.82,6.53,31,74,0
2020-01-02,Chiang Rai,17.66,4.06,30,87,0
2020-01-02,Phrae,19.01,5.82,36,68,0
2020-01-02,Bangkok,19.19,5.86,32,66,0
2020-01-02,Nakhon Sawan,8.19,6.05,27,71,0
2020-01-02,Songkhla,6.88,6.18,26,61,0
2020-01-02,Khon Kaen,12.5,6.09,29,80,0
2020-01-02,Nakhon Ratchasima,17.47,6.08,31,62,0
2020-01-02,Nakhon Sawan,9.08,4.95,27,77,0
2020-01-02,Bangkok,13.44,4.98,27,80,0
2020-01-02,Khon Kaen,14.72,5.68,29,88,0
2020-01-02,Chiang Mai,11.42,3.77,28,89,0
2020-01-02,Ubon Ratchathani,14.45,3.34,27,83,0
2020-01-02,Bangkok,14.14,6.33,28,77,0
2020-01-02,Chiang Rai,9.17,4.16,25,83,0
2020-01-02,Chiang Rai,11.25,6.63,30,72,0
2020-01-02,Khon Kaen,4.51,3.01,36,65,0
2020-01-02,Sukhothai,18.9,5.91,28,78,0
2020-01-02,Songkhla,16.0,6.33,30,79,0
2020-01-02,Ubon Ratchathani,10.95,5.97,36,76,0
2020-01-02,Nakhon Sawan,2.51,5.08,32,75,0
2020-01-02,Chiang Rai,18.88,5.57,33,77,0
2020-01-02,Phrae,14.9,5.11,29,71,0
2020-01-02,Songkhla,8.72,8.5,29,94,0
2020-01-02,Nakhon Ratchasima,6.1,3.66,34,60,0
2020-01-02,Phrae,2.73,5.39,29,63,0
2020-01-02,Chiang Mai,17.29,6.0,33,94,0
2020-01-02,Nan,1.63,4.57,35,67,0
2020-01-02,Songkhla,15.95,5.52,25,66,0
2020-01-02,Nakhon Ratchasima,14.16,5.35,31,74,0
2020-01-02,Surat Thani,8.08,5.6,34,73,0
2020-01-02,Nakhon Ratchasima,13.93,4.27,30,78,0
2020-01-02,Ayutthaya,8.0,5.54,33,82,0
2020-01-02,Phrae,3.6,5.8,29,63,0
2020-01-02,Ayutthaya,4.97,3.12,37,71,0
2020-01-02,Nan,18.92,7.07,25,62,0
2020-01-02,Ubon Ratchathani,2.77,4.68,37,79,0
2020-01-02,Nakhon Ratchasima,19.0,8.3,36,65,0
2020-01-02,Nakhon Ratchasima,9.54,5.93,37,74,0
2020-01-02,Chiang Mai,3.17,4.36,32,74,0
